Event	ID	Name			Wwise Object Path	Notes
	65214797	knight_happy			\Default Work Unit\characters\knight\dialogue\knight_happy	
	243093414	princess_crazy			\Default Work Unit\characters\princess\princess_crazy	
	243922131	princess_super_happy			\Default Work Unit\characters\princess\princess_super_happy	
	345316820	quest_finished_positive_rep			\Default Work Unit\ui\quest_finished_positive_rep	
	347213686	knight_overreact_perfect			\Default Work Unit\characters\knight\combat\knight_overreact_perfect	
	452147236	dialogue_b_icon_pop			\Default Work Unit\ui\dialogue_b_icon_pop	
	521065176	ranged_walk			\Default Work Unit\characters\enemies\ranged (big troll type)\ranged_walk	
	523500532	peasant_happy			\Default Work Unit\characters\peasant\peasant_happy	
	533425982	peasant_scared			\Default Work Unit\characters\peasant\peasant_scared	
	606936541	sword_funny			\Default Work Unit\characters\talking_sword\sword_funny	
	712766695	ranged_aggro			\Default Work Unit\characters\enemies\ranged (big troll type)\ranged_aggro	
	808206829	ranged_throw			\Default Work Unit\characters\enemies\ranged (big troll type)\ranged_throw	
	808353447	ranged_death			\Default Work Unit\characters\enemies\ranged (big troll type)\ranged_death	
	811499618	knight_loose_rep_combo			\Default Work Unit\characters\knight\combat\knight_loose_rep_combo	
	858763478	knight_walk			\Default Work Unit\characters\knight\combat\knight_walk	
	927120996	ranged_attacked			\Default Work Unit\characters\enemies\ranged (big troll type)\ranged_attacked	
	1040073673	princess_whimpy			\Default Work Unit\characters\princess\princess_whimpy	
	1107160974	sword_angry			\Default Work Unit\characters\talking_sword\sword_angry	
	1109250972	ranged_take_out_throwing_object			\Default Work Unit\characters\enemies\ranged (big troll type)\ranged_take_out_throwing_object	
	1126582737	melee_walk			\Default Work Unit\characters\enemies\melee (merman type)\melee_walk	
	1144071286	sword_explanatory			\Default Work Unit\characters\talking_sword\sword_explanatory	
	1194678982	start_hub_ambience			\Default Work Unit\ambience\start_hub_ambience	
	1211663631	knight_taunt			\Default Work Unit\characters\knight\combat\knight_taunt	
	1302570184	melee_death			\Default Work Unit\characters\enemies\melee (merman type)\melee_death	
	1353242594	melee_attack			\Default Work Unit\characters\enemies\melee (merman type)\melee_attack	
	1506181365	suicide_walk			\Default Work Unit\characters\enemies\suicide (goblin type)\suicide_walk	
	1571174434	peasany_neutral			\Default Work Unit\characters\peasant\peasany_neutral	
	1622433389	knight_loose_rep_small			\Default Work Unit\characters\knight\combat\knight_loose_rep_small	
	1662770141	knight_grumpy			\Default Work Unit\characters\knight\dialogue\knight_grumpy	
	1724924593	play_button_pressed			\Default Work Unit\ui\play_button_pressed	
	1755187636	sword_neutral			\Default Work Unit\characters\talking_sword\sword_neutral	
	1977734585	dialogue_a_speech_bubble_pop			\Default Work Unit\ui\dialogue_a_speech_bubble_pop	
	1979443032	knight_angry			\Default Work Unit\characters\knight\dialogue\knight_angry	
	2030745530	princess_super_crazy			\Default Work Unit\characters\princess\princess_super_crazy	
	2094344081	start_world_1_ambience			\Default Work Unit\ambience\start_world_1_ambience	
	2128741919	sword_happy			\Default Work Unit\characters\talking_sword\sword_happy	
	2368097906	knight_neutral			\Default Work Unit\characters\knight\dialogue\knight_neutral	
	2407001957	princess_super_sad			\Default Work Unit\characters\princess\princess_super_sad	
	2546070204	suicide_aggro			\Default Work Unit\characters\enemies\suicide (goblin type)\suicide_aggro	
	2559993417	suicide_taunted			\Default Work Unit\characters\enemies\suicide (goblin type)\suicide_taunted	
	2622170653	melee_taunted			\Default Work Unit\characters\enemies\melee (merman type)\melee_taunted	
	2718181953	knight_overreact_ok			\Default Work Unit\characters\knight\combat\knight_overreact_ok	
	2762792623	quest_initiated			\Default Work Unit\ui\quest_initiated	
	2766539005	melee_attacked			\Default Work Unit\characters\enemies\melee (merman type)\melee_attacked	
	2861092040	peasant_death			\Default Work Unit\characters\peasant\peasant_death	
	2871045976	melee_aggro			\Default Work Unit\characters\enemies\melee (merman type)\melee_aggro	
	2964915621	peasant_crazy			\Default Work Unit\characters\peasant\peasant_crazy	
	2965945301	knight_attack			\Default Work Unit\characters\knight\combat\knight_attack	
	3079006194	suicide_scared			\Default Work Unit\characters\enemies\suicide (goblin type)\suicide_scared	
	3149292963	normal_button_backwards_pressed			\Default Work Unit\ui\normal_button_backwards_pressed	
	3197778154	peasant_sad			\Default Work Unit\characters\peasant\peasant_sad	
	3232260158	ranged_taunted			\Default Work Unit\characters\enemies\ranged (big troll type)\ranged_taunted	
	3399734492	suicide_death			\Default Work Unit\characters\enemies\suicide (goblin type)\suicide_death	
	3407172842	normal_button_forward_pressed			\Default Work Unit\ui\normal_button_forward_pressed	
	3435211054	melee_charge			\Default Work Unit\characters\enemies\melee (merman type)\melee_charge	
	3522226745	quests_finished_negative_rep			\Default Work Unit\ui\quests_finished_negative_rep	
	3567400730	knight_loose_rep_big			\Default Work Unit\characters\knight\combat\knight_loose_rep_big	
	3646683889	suicide_attacked			\Default Work Unit\characters\enemies\suicide (goblin type)\suicide_attacked	
	3648302173	peasant_angry			\Default Work Unit\characters\peasant\peasant_angry	
	3866354088	knight_gain_rep			\Default Work Unit\characters\knight\combat\knight_gain_rep	
	4105479982	knight_overreact_great			\Default Work Unit\characters\knight\combat\knight_overreact_great	
	4177902087	peasant_random			\Default Work Unit\characters\peasant\peasant_random	
	4198655567	world_transition			\Default Work Unit\ui\world_transition	
	4207348505	princess_sad			\Default Work Unit\characters\princess\princess_sad	
	4292061055	princess_happy			\Default Work Unit\characters\princess\princess_happy	

Switch Group	ID	Name			Wwise Object Path	Notes
	2385628198	footsteps			\Default Work Unit\footsteps	

Switch	ID	Name	Switch Group			Notes
	1216965916	stone	footsteps			
	2058049674	wood	footsteps			
	2195636714	dirt	footsteps			
	4248645337	grass	footsteps			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	679089596	knight neutral	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\knight neutral_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\dialogue\knight_neutral\knight neutral		51424
	679830042	armor_rustle_8	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\armor_rustle_8_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\knight_footsteps\armor\armor_rustle_8		33904
	681234476	knight_overreact_ok-01	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\knight_overreact_ok-01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\combat\knight_overreact_ok\knight_overreact_ok-01		579480
	697759909	fishman_getting_hit-04	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\fishman_getting_hit-04_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\melee (merman type)\melee_attacked\fishman_getting_hit-04		27932
	700765041	stone_boots_5	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\stone_boots_5_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\knight_footsteps\knight_footsteps\stone\stone_boots_5		36170
	708918412	metal_hammer_3	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\metal_hammer_3_4B8CC0C5.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\hub_world\metal_hammer_smith\metal_hammer_3		149848
	711090787	horse_wagon_2	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\horse_wagon_2_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\hub_world\horse_wagon\horse_wagon_2		2430952
	714243399	sword_cling_3	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\sword_cling_3_C618264F.wem		\Actor-Mixer Hierarchy\Default Work Unit\ui\regular_button\sword_cling_3		264064
	720225849	troll_throwing_object-02	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\troll_throwing_object-02_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\ranged (big troll type)\ranged_throw_object\troll_throwing_object-02		443644
	723072889	knight_overreact_ok-02	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\knight_overreact_ok-02_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\combat\knight_overreact_ok\knight_overreact_ok-02		607384
	724098718	wooden_floor_boots_10	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\wooden_floor_boots_10_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\knight_footsteps\knight_footsteps\wood\wooden_floor\wooden_floor_boots_10		28894
	730229115	dirt_boots_1	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\dirt_boots_1_60DEF15A.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\knight_footsteps\knight_footsteps\dirt\dirt_boots_1		27748
	737616593	stone_boots_6	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\stone_boots_6_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\knight_footsteps\knight_footsteps\stone\stone_boots_6		33514
	747125435	horse_whine_2	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\horse_whine_2_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\hub_world\horse\horse_whine_2		103824
	747636023	fishman_attack-03	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\fishman_attack-03_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\melee (merman type)\melee_attack\fishman_attack-03		110916
	764475197	suicide mob scared	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\suicide mob scared_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\suicide (goblin type)\suicide_scared\suicide mob scared		73664
	769883262	footsteps wood	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\footsteps wood_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\suicide (goblin type)\suicide_footsteps\wood\footsteps wood		38144
	777286132	knight_attack_2	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\knight_attack_2_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\combat\knight_attack\knight_attack_2		50608
	778336257	wooden_floor_boots_7	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\wooden_floor_boots_7_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\knight_footsteps\knight_footsteps\wood\wooden_floor\wooden_floor_boots_7		32998
	779880706	troll_getting_hit-10	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\troll_getting_hit-10_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\ranged (big troll type)\ranged_attacked\troll_getting_hit-10		103576
	782418436	troll_death-01	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\troll_death-01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\ranged (big troll type)\ranged_death\troll_death-01		330440
	794950502	troll_throwing_object-01	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\troll_throwing_object-01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\ranged (big troll type)\ranged_throw_object\troll_throwing_object-01		412156
	804165838	fishman_getting_hit-05	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\fishman_getting_hit-05_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\melee (merman type)\melee_attacked\fishman_getting_hit-05		29844
	804438637	knight_attack_6	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\knight_attack_6_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\combat\knight_attack\knight_attack_6		48356
	805141022	sword_hit_clang_1	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\sword_hit_clang_1_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\ui\play_button_1\sword_hit_clang_1		120108
	815649799	forest_wind_loop_1	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\forest_wind_loop_1_4B8CC0C5.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\quest world 1\world_1\forest_wind_loop_1		11520064
	818333248	knight_overreact_perfect-01	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\knight_overreact_perfect-01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\combat\knight_overreact_perfect\knight_overreact_perfect-01		378340
	821816661	troll_throwing_object-04	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\troll_throwing_object-04_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\ranged (big troll type)\ranged_throw_object\troll_throwing_object-04		505832
	827507368	sword_clang_2	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\sword_clang_2_99F9370D.wem		\Actor-Mixer Hierarchy\Default Work Unit\ui\regular_button\sword_clang\sword_clang_2		68272
	835368960	troll_taking_throwing-03	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\troll_taking_throwing-03_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\ranged (big troll type)\ranged_take_throwing\troll_taking_throwing-03		281692
	837078039	armor_rustle_10	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\armor_rustle_10_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\knight_footsteps\armor\armor_rustle_10		41722
	841381621	fishman_aggro-03	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\fishman_aggro-03_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\melee (merman type)\melee_aggro\fishman_aggro-03		84820
	842839459	armor_rustle_14	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\armor_rustle_14_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\knight_footsteps\armor\armor_rustle_14		22168
	846407342	knight_overreact_great-06	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\knight_overreact_great-06_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\combat\knight_overreact_great\knight_overreact_great-06		509720
	865953537	fishman_getting_hit-06	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\fishman_getting_hit-06_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\melee (merman type)\melee_attacked\fishman_getting_hit-06		40356
	867562747	chicken_4	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\chicken_4_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\hub_world\chicken\chicken_4		647004
	870326261	knight_overreact_perfect-04	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\knight_overreact_perfect-04_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\combat\knight_overreact_perfect\knight_overreact_perfect-04		416624
	875745377	troll_getting_hit-06	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\troll_getting_hit-06_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\ranged (big troll type)\ranged_attacked\troll_getting_hit-06		102204
	889092405	fishman_getting_hit-01	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\fishman_getting_hit-01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\melee (merman type)\melee_attacked\fishman_getting_hit-01		64880
	889183341	wooden_floor_boots_8	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\wooden_floor_boots_8_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\knight_footsteps\knight_footsteps\wood\wooden_floor\wooden_floor_boots_8		30672
	895113341	troll_getting_hit-05	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\troll_getting_hit-05_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\ranged (big troll type)\ranged_attacked\troll_getting_hit-05		97928
	896627342	wooden_floor_boots_9	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\wooden_floor_boots_9_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\knight_footsteps\knight_footsteps\wood\wooden_floor\wooden_floor_boots_9		34506
	904550957	fishman_death-01	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\fishman_death-01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\melee (merman type)\melee_death\fishman_death-01		197508
	907310886	pallet_boots_8	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\pallet_boots_8_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\knight_footsteps\knight_footsteps\wood\pallet\pallet_boots_8		30364
	913458973	armor_rustle_13	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\armor_rustle_13_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\knight_footsteps\armor\armor_rustle_13		38040
	924663840	fishman_aggro-01	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\fishman_aggro-01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\melee (merman type)\melee_aggro\fishman_aggro-01		126744
	926157107	fishman_attack-04	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\fishman_attack-04_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\melee (merman type)\melee_attack\fishman_attack-04		180012
	937138020	troll_taking_throwing-04	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\troll_taking_throwing-04_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\ranged (big troll type)\ranged_take_throwing\troll_taking_throwing-04		320064
	941613171	knight_attack_13	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\knight_attack_13_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\combat\knight_attack\knight_attack_13		102856
	946785412	wooden_floor_boots_5	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\wooden_floor_boots_5_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\knight_footsteps\knight_footsteps\wood\wooden_floor\wooden_floor_boots_5		34986
	955845334	troll_getting_hit-07	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\troll_getting_hit-07_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\ranged (big troll type)\ranged_attacked\troll_getting_hit-07		58064
	966606078	troll_taking_throwing-05	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\troll_taking_throwing-05_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\ranged (big troll type)\ranged_take_throwing\troll_taking_throwing-05		298708
	973660912	fishman_death-04	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\fishman_death-04_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\melee (merman type)\melee_death\fishman_death-04		215688
	978513837	melee mob taunted	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\melee mob taunted_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\melee (merman type)\melee_taunted\melee mob taunted		63264
	979946973	armor_rustle_12	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\armor_rustle_12_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\knight_footsteps\armor\armor_rustle_12		52076
	980953988	wooden_floor_boots_3	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\wooden_floor_boots_3_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\knight_footsteps\knight_footsteps\wood\wooden_floor\wooden_floor_boots_3		33652
	981959804	chicken_7	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\chicken_7_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\hub_world\chicken\chicken_7		889604
	982551673	knight_attack_5	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\knight_attack_5_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\combat\knight_attack\knight_attack_5		53288
	989300188	knight_overreact_ok-04	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\knight_overreact_ok-04_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\combat\knight_overreact_ok\knight_overreact_ok-04		437924
	989836143	suicide mob taunted	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\suicide mob taunted_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemies\suicide (goblin type)\suicide_taunted\suicide mob taunted		72544
	990784513	metal_hammer_2	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\metal_hammer_2_25329349.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\hub_world\metal_hammer_smith\metal_hammer_2		96764
	1000993205	dirt_boots_6	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\dirt_boots_6_4B4CE1F2.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\knight_footsteps\knight_footsteps\dirt\dirt_boots_6		35486
	1001351978	dirt_boots_7	C:\Users\nelkj\OneDrive\Dokumenter\Work\DADIU\Graduation Game Team 4\ChivalryIsDead\ChivalryIsDead\wwise project chivalry\.cache\Windows\SFX\dirt_boots_7_3A4274F8.wem		\Actor-Mixer Hierarchy\Default Work Unit\knight\knight_footsteps\knight_footsteps\dirt\dirt_boots_7		30950
